Date,Open,High,Low,Close,Adj Close,Volume,S&P500,SOX,VIX,KOSPI,kosATR,kosADX14,log_return,CCI,MA10,MA60,MA60_volumne,RASD5,RASD10,MACD,CCI60,ATR14,MTM3,ROC60,ROC90,WPR14,ADXR14,ADX14
2016-02-03,396500.0,407000.0,394000.0,399000.0,389456.90625,329114,1912.530029296875,597.1099853515625,21.649999618530273,1890.6700439453125,26.587207409483955,24.049116389607363,0.025382123395598834,65.86655908904501,397100.0,401641.6666666667,117530.23333333334,5727.0464798473795,5212.374923937723,-1390.0993406294147,28.608211792355185,12864.575990375773,-6500.0,2.8350515463917425,-1.9656019656019708,-36.470588235294116,16.128261934411523,14.506002534781588
2016-02-04,404000.0,404500.0,394500.0,401500.0,391897.125,122335,1915.449951171875,607.719970703125,21.84000015258789,1916.260009765625,26.5752584427351,23.759565639925885,0.006246148572944622,59.984516892017375,398750.0,402016.6666666667,118139.61666666667,6654.889636948303,5775.674553256531,-987.9954197743209,28.270256986378676,12659.963419634647,-10000.0,5.936675461741414,-2.311435523114358,-30.58823529411765,16.203096985683707,13.900488978343839
2016-02-05,403000.0,404500.0,396500.0,402500.0,392873.21875,94566,1880.050048828125,586.25,23.3799991607666,1917.7900390625,25.49487935195938,23.187920632157564,0.0024875920990695814,64.92939850586447,399750.0,402508.3333333333,118471.05,7303.96462790093,6067.549692379612,-581.9254485087004,32.00837934278983,12327.108889660743,13500.0,7.908847184986589,-2.777777777777779,-28.91566265060241,16.272586676150738,13.338226390223072
2016-02-11,388000.0,399500.0,386500.0,393500.0,384088.46875,104650,1829.0799560546875,559.1799926757811,28.13999938964844,1861.5400390625,27.880246158850674,23.902907384035558,-0.022614047800206222,-43.012773496477124,399200.0,402825.0,119078.26666666666,7034.070916681788,5918.065472158909,-975.0965485312627,-7.788580979178728,12589.458254684976,-5500.0,5.073431241655535,-5.066344993968642,-50.602409638554214,16.225336711223513,13.764419097017713
2016-02-12,389000.0,389500.0,366000.0,371000.0,362126.59375,337635,1864.780029296875,571.9000244140625,25.399999618530273,1835.280029296875,29.00094774460241,25.00248844842494,-0.05887905623800334,-244.58948038734897,396950.0,402783.3333333333,123799.26666666666,7832.272919329307,6536.542292722179,-3066.8961676540202,-93.82881973427689,13654.496950778906,-30500.0,-0.669344042838016,-9.951456310679607,-89.69072164948453,16.86663933048058,15.530524640991713
2016-02-15,371500.0,376000.0,357000.0,363000.0,354317.96875,269856,,,,1862.199951171875,29.025163321438843,25.35850817585329,-0.021799130398057708,-256.4697004943825,393300.0,402408.3333333333,126321.33333333333,9545.10781298986,7636.077146418616,-5308.996767620207,-139.7795368794852,14036.318597151841,-39500.0,-5.836575875486383,-11.463414634146341,-89.56521739130434,17.563121403796103,17.61443870193433
2016-02-16,363500.0,370000.0,362500.0,365500.0,356758.1875,177122,1895.5799560546875,591.9299926757812,24.11000061035156,1888.300048828125,29.091228315778032,24.678441759912218,0.006863479552499942,-175.12730084463203,390200.0,402041.6666666667,126622.63333333333,11233.812721684313,8944.351179316305,-6805.69670471485,-132.0983905253568,13569.438697355281,-28000.0,-5.677419354838708,-11.714975845410624,-85.21739130434783,17.971923768729756,19.5495017585239
2016-02-17,364500.0,365500.0,341000.0,346500.0,338212.59375,358157,1926.8199462890625,606.0499877929688,22.309999465942386,1883.93994140625,28.180423851816208,24.252431676414936,-0.05338353298637146,-180.01625733539595,384300.0,401316.6666666667,130106.91666666667,12827.469145757885,10065.716886829407,-9416.436579023022,-193.40782122905074,14350.193076115616,-24500.0,-11.153846153846159,-16.405307599517492,-92.51700680272108,18.992684978124963,22.21021914325036
2016-02-18,355000.0,370000.0,352500.0,367500.0,358710.34375,288020,1917.8299560546875,602.52001953125,21.63999938964844,1908.8399658203125,28.03754027032487,23.25987956734795,0.05884054754164949,-97.21632678064871,379900.0,401000.0,132986.25,13507.39209886718,10270.731507774482,-9679.364553720108,-132.77086428503318,15003.75071353593,4500.0,-4.915912031047864,-10.909090909090914,-63.945578231292515,19.67742295755755,24.154661856199002
2016-02-19,367000.0,376000.0,361000.0,372500.0,363590.75,144590,1917.780029296875,605.4600219726562,20.530000686645508,1916.239990234375,27.034858822444527,22.321532431273315,0.013513701041575213,-59.6715716636245,378250.0,400633.3333333333,132956.71666666667,12936.526444931773,10384.399682130537,-9376.195707072853,-102.38311099598515,15003.48280542622,7000.0,-5.576679340937895,-9.257003654080387,-57.142857142857146,19.975955935924187,25.285625513152645
2016-02-22,372500.0,376500.0,366000.0,368500.0,359686.40625,107586,1945.5,615.0,19.3799991607666,1916.3599853515625,26.195943125305632,21.266489267761997,-0.010796363858194899,-49.59237660536817,375200.0,400133.3333333333,132646.2,11502.212119335964,10523.65996616291,-9350.907343379688,-99.30608104844546,14681.80546218149,22000.0,-7.528230865746554,-11.63069544364509,-62.585034013605444,20.58110400475926,26.279411950378922
2016-02-23,371000.0,376000.0,352500.0,361500.0,352853.8125,228516,1921.27001953125,604.8699951171875,20.979999542236328,1914.219970703125,25.734803633096302,19.877429063426,-0.019178715814461435,-67.14451391177872,371200.0,399333.3333333333,133156.56666666668,10143.042220231662,10688.427470957988,-9782.936034578772,-128.7750961127721,15311.676500597097,-6000.0,-11.721611721611724,-11.829268292682926,-72.10884353741497,21.837211916715173,27.81407736768148
2016-02-24,358000.0,361500.0,354000.0,355000.0,346509.28125,104854,1929.800048828125,613.3400268554688,20.71999931335449,1912.530029296875,24.78517933620103,18.74705332443328,-0.0181442382775468,-85.54918577333633,366450.0,398325.0,132396.81666666668,8329.444263667947,10578.456704712915,-10528.452119881986,-156.31057620619853,14753.699607697305,-17500.0,-14.56077015643803,-14.043583535108962,-80.82191780821918,22.198608941852225,29.239123826605287
2016-02-25,355500.0,370000.0,355500.0,369500.0,360662.5,171849,1951.699951171875,621.0700073242188,19.11000061035156,1918.5699462890625,24.550523669329525,18.187890221438927,0.040033014005849764,-44.63943171383172,364050.0,397675.0,133388.53333333333,7892.518829630024,10699.955464248602,-9835.868401872984,-121.66363927770037,14771.292492861783,1000.0,-9.54712362301101,-8.87792848335388,-56.81818181818182,22.041915419529055,29.57782830427652
2016-02-26,369500.0,374000.0,367000.0,371000.0,362126.59375,150463,1948.050048828125,624.6500244140625,19.809999465942386,1920.1600341796875,23.56335073145331,17.201625508941355,0.004051239193058077,-9.21971171337096,364050.0,396958.3333333333,134725.21666666667,7330.76373314916,10133.645089040467,-9061.498042727762,-97.83614826341824,14216.200171943085,9500.0,-10.386473429951693,-8.508014796547469,-52.75590551181102,21.680417692189888,29.46034640603594
2016-02-29,373000.0,376000.0,364000.0,367500.0,358710.34375,127254,1932.22998046875,622.1099853515625,20.549999237060547,1916.6600341796875,22.622398154095038,16.18555899376479,-0.009478636290279932,-6.704348903079774,364500.0,396208.3333333333,135601.38333333333,6694.83416126153,9098.523140298747,-8630.734963138471,-104.13708099997284,14057.900159661436,12500.0,-10.909090909090914,-10.800970873786408,-58.267716535433074,21.435279754876447,29.53233311952982
2016-03-02,375000.0,378000.0,372000.0,377500.0,368471.1875,174035,1986.449951171875,643.3099975585938,17.09000015258789,1947.4200439453125,23.383648802128427,16.467284305037587,0.026847299075920088,75.51390916448902,365700.0,395775.0,135613.25,6344.784326515592,8243.913273373626,-7397.16577014816,-75.92021441366188,13803.764433971333,8000.0,-6.443618339529122,-3.6989795918367374,-37.60683760683761,21.567019233308397,29.369619369599082
2016-03-03,375500.0,378500.0,369000.0,377500.0,368471.1875,130795,1993.4000244140625,643.8900146484375,16.700000762939453,1958.1700439453125,22.541966577422823,17.30745865182629,0.0,99.3772210806737,368800.0,395091.6666666667,135185.41666666666,5952.095118083007,7140.769690875476,-6346.39599478367,-80.45422385352914,13496.352688687666,6500.0,-9.796893667861406,-1.1780104712041939,-24.742268041237114,22.473951338688494,29.417378036385276
2016-03-04,377000.0,380000.0,372500.0,379000.0,369935.28125,111395,1999.989990234375,650.6199951171875,16.860000610351562,1955.6300048828125,21.57396826720512,17.942804709698887,0.003965554828161377,122.1896497672734,369950.0,394308.3333333333,134259.7,5578.740077446315,6735.629453538169,-5331.161601039057,-72.19756221710139,13068.041782352831,11500.0,-11.032863849765262,-0.5249343832021025,-2.5641025641025643,23.44431373826523,29.27418877459613
2016-03-07,375000.0,376000.0,366000.0,371500.0,362614.65625,201061,2001.760009765625,652.6799926757812,17.350000381469727,1957.8699951171875,20.59011687869938,18.11243096498947,-0.019987357410163283,43.78907851551651,369850.0,393575.0,136216.98333333334,5253.677496209637,6292.220614679398,-5073.286658919591,-99.42224163651498,13063.181655041915,-6000.0,-10.589651022864022,-2.365308804204991,-21.794871794871796,24.568591669044395,29.58768157956489
2016-03-08,367000.0,371000.0,355000.0,358500.0,349925.5625,209966,1979.260009765625,638.010009765625,18.670000076293945,1946.1199951171875,20.79010085722978,17.631217146283742,-0.03562026409532282,-62.69536392771965,368850.0,392766.6666666667,138222.15,5591.4761597191045,6143.155160490317,-5850.469691060542,-140.1409177581361,13308.66867968178,-19000.0,-11.916461916461918,-6.762028608582571,-55.12820512820513,26.365865414894103,30.521511686537842
2016-03-09,361500.0,365500.0,355500.0,357000.0,348461.4375,170560,1989.260009765625,643.27001953125,18.34000015258789,1952.949951171875,20.35009400191426,16.962263709859297,-0.004192882012334626,-105.46642630839482,368400.0,391966.6666666667,140101.23333333334,5979.555779964664,6162.170053240127,-6512.359876458009,-146.98681454824336,13072.335202561651,-22000.0,-11.851851851851848,-7.272727272727275,-83.63636363636364,27.77165074960586,31.38863964301272
2016-03-10,359000.0,366500.0,358000.0,366500.0,357734.28125,155875,1989.5699462890625,646.5800170898438,18.049999237060547,1969.3299560546875,20.556515161375746,16.703163130422848,0.026262908385134648,-52.131297910953826,369550.0,391358.3333333333,141467.15,6787.425993585387,6369.760555834197,-6198.885122835403,-126.31369321048254,12817.168402378677,-5000.0,-9.057071960297769,-6.6242038216560495,-49.09090909090909,28.66788892225543,32.05015233135821
2016-03-11,363000.0,365000.0,356000.0,357500.0,348949.5,156133,2022.18994140625,659.1400146484375,16.5,1971.4100341796875,19.746761985786407,16.375947949024674,-0.024863267073440984,-87.6100930560404,368350.0,390500.0,142812.26666666666,7053.857541294388,6316.298809370352,-6600.591397087381,-140.56217569294142,12651.656373637341,-1000.0,-12.591687041564793,-10.401002506265666,-81.81818181818181,29.534386678442196,32.78936140650547
2016-03-14,364000.0,369500.0,357000.0,367000.0,358222.28125,181845,2019.6400146484373,656.3499755859375,16.920000076293945,1972.27001953125,19.431990831109697,16.144707101284773,0.026226478477967288,-25.401698554151714,367950.0,389900.0,143349.16666666666,7072.356880378284,6163.017188293959,-6082.263362417696,-116.70004621784015,12640.823775520388,10000.0,-8.933002481389574,-6.7344345616264345,-47.27272727272727,30.305930584525605,32.797783801369725
2016-03-15,369500.0,379000.0,367500.0,376000.0,367007.03125,140581,2015.9300537109373,655.4099731445312,16.84000015258789,1969.969970703125,18.97399288111972,15.833436249829585,0.02422731552032769,76.25270076203614,368800.0,389450.0,144067.9,6958.912958179663,6275.1945589493835,-4888.903638817079,-76.19328226281652,12595.050648697503,9500.0,-6.699751861042181,-5.882352941176472,-15.384615384615385,30.397698394300285,31.556272961995287
2016-03-16,376000.0,391500.0,375000.0,390500.0,381160.1875,245999,2027.219970703125,661.1900024414062,14.989999771118164,1974.9000244140625,18.505844952111172,15.686245870555329,0.037838719808879984,173.81744732593484,370100.0,389266.6666666667,146563.0,7330.826927244471,6655.191353604567,-2741.5260361235123,-28.29233365723921,12873.975602361967,33000.0,-2.73972602739726,-1.5132408575031508,-2.73972602739726,29.53730321255548,29.496778120834442
2016-03-17,389000.0,398000.0,388000.0,390500.0,381160.1875,135278,2040.5899658203125,665.9500122070312,14.4399995803833,1987.989990234375,18.998286342250555,15.890505686642914,0.0,188.10496186793057,371400.0,389100.0,147033.58333333334,8289.918432572284,7538.672213078835,-1027.8652244847035,-1.138438185883241,12668.691630764684,23500.0,-2.4968789013732784,-3.6991368680641235,-17.441860465116278,28.803410799447818,28.146475192859693
2016-03-18,387500.0,394000.0,381500.0,394000.0,384576.46875,145321,2049.580078125,675.030029296875,14.020000457763672,1992.1199951171875,18.37483871289337,16.071020649225225,0.008922921186262187,131.63619706651056,372900.0,388791.6666666667,147544.86666666667,9203.39894760417,8128.628244449278,605.6623655398726,-10.405257393208947,12656.642228567207,18000.0,-4.484848484848481,-4.252733900364525,-9.30232558139535,27.89596050993039,26.259587900330956
2016-03-21,393000.0,393000.0,383500.0,388500.0,379208.0625,129372,2051.60009765625,675.9600219726562,13.789999961853027,1989.760009765625,18.520924800923307,16.806356782818604,-0.014057615563607654,101.92068261820802,374600.0,388366.6666666667,147625.53333333333,9549.242976155321,8310.799928266802,1439.8430999973789,-16.555475093601117,12502.596355098121,-2000.0,-6.159420289855078,-0.12853470437017567,-22.093023255813954,26.938548820576678,24.507478271554273
2016-03-22,388500.0,389500.0,378500.0,381000.0,371887.4375,117903,2049.800048828125,675.2999877929688,14.170000076293945,1996.81005859375,17.975859790031464,17.6320763841166,-0.019493810903163763,56.97661092958803,376850.0,387933.3333333333,148253.81666666668,9008.481331230476,7983.69714470507,1478.7044378202409,-38.31990794016085,12395.268044019684,-9500.0,-6.3882063882063855,-4.511278195488721,-39.53488372093023,26.267787678343115,23.118197320300954
2016-03-23,379500.0,384500.0,378000.0,381500.0,372375.46875,86555,2036.7099609375,666.4600219726562,14.9399995803833,1995.1199951171875,17.53687538538636,18.47887099906685,0.0013114487255745794,40.562441247751984,379300.0,387441.6666666667,148239.61666666667,7795.516497048084,7563.171712146277,1532.1860621792148,-45.26407883225083,11974.17746944685,-12500.0,-7.177615571776153,-4.981320049813198,-38.372093023255815,25.575360231049974,21.876531687503817
2016-03-24,381500.0,392500.0,378500.0,388000.0,378719.96875,108912,2035.93994140625,666.1400146484375,14.739999771118164,1985.969970703125,17.280666512992692,18.993809934478037,0.016894393406547834,64.59983342883446,381450.0,387008.3333333333,148760.13333333333,6168.493956075135,7229.20619432371,2075.1453284185263,-25.31939605110316,12118.879078772075,-500.0,-6.28019323671497,-3.602484472049694,-23.25581395348837,25.159370628710526,20.731059677856166
2016-03-25,388000.0,395000.0,386500.0,392500.0,383112.40625,87331,,,,1983.81005859375,16.727049568984285,18.92447393788053,0.011531371773712967,82.01589956462344,384950.0,386641.6666666667,149253.11666666667,4978.66337241094,7091.0311600075565,2835.866744094179,-5.210373736582217,11860.387716002642,11500.0,-5.307599517490957,-0.2541296060991072,-12.790697674418604,25.21394804478234,19.906384403026838
2016-03-28,396000.0,398500.0,387000.0,387000.0,377743.9375,70555,2037.050048828125,665.2100219726562,15.239999771118164,1982.5400390625,16.324400729793442,18.89461344429553,-0.014111882974723301,71.81838947599232,386950.0,386225.0,149377.46666666667,4597.2840435017015,7073.2635098285145,2960.8095427677617,-8.212330397524234,11834.645736288167,5500.0,-6.0679611650485406,4.312668463611868,-26.74418604651163,25.429543312093223,19.47044698117373
2016-03-29,387500.0,390000.0,380500.0,386000.0,376767.84375,95262,2055.010009765625,674.1400146484375,13.81999969482422,1994.9100341796875,16.214794748535876,19.456059045010345,-0.002587353355603752,32.30188260794004,387950.0,385825.0,149854.08333333334,4438.596391811715,6723.538861521098,2945.1857007853105,-31.361935843348974,11667.885326553298,-2000.0,-5.853658536585371,6.336088154269981,-29.41176470588235,25.18272650132196,18.3153006712857
2016-03-30,387000.0,391000.0,382500.0,388000.0,378719.96875,97143,2063.949951171875,680.7899780273438,13.5600004196167,2002.1400146484373,16.07016236694401,20.244611880337935,0.005167864556614012,38.99589742078982,387700.0,385391.6666666667,150549.46666666667,3865.3910145783693,5830.453755813229,3058.9255886818282,-24.430539371397806,11441.607803228062,-4500.0,-6.28019323671497,6.1559507523939905,-24.705882352941178,25.06803558248438,17.34670975846329
2016-03-31,385500.0,388000.0,382000.0,386500.0,377255.84375,124928,2059.739990234375,676.8900146484375,13.949999809265135,1995.8499755859373,16.400155303345315,20.62623560030484,-0.0038734753319129445,10.545335837454857,387300.0,384925.0,151189.26666666666,3364.071832904056,4766.282894489598,2993.5203659377294,-31.361935843348974,11052.921531568916,-500.0,-6.755126658624844,11.544011544011546,-28.91566265060241,24.59244301889766,16.387102236425598
2016-04-01,386500.0,398500.0,382500.0,390000.0,380672.21875,145088,2072.780029296875,681.5900268554688,13.100000381469727,1973.5699462890625,17.062996470293847,20.226289451553093,0.009015098680130767,73.13618140693063,386900.0,384550.0,152139.83333333334,2764.644745374164,3871.654058892554,3187.3650448027183,-10.773282259994952,11406.284279313995,4000.0,-5.454545454545457,6.1224489795918435,-27.419354838709676,24.054448345641042,16.552623729286797
2016-04-04,394000.0,405000.0,391500.0,404500.0,394825.40625,162236,2066.1298828125,675.3900146484375,14.119999885559082,1978.969970703125,16.535643416054125,19.87944703618422,0.03650497109335808,227.50301837211487,388500.0,384450.0,152724.08333333334,3282.8170938789235,3940.050568690315,4459.609564770421,31.766436513510982,11662.978259362995,16500.0,-1.461632155907433,8.59060402684564,-1.6666666666666667,23.371791993922564,17.246805867010682
2016-04-05,400000.0,402500.0,395500.0,398500.0,388968.90625,58036,2045.1700439453125,671.3300170898438,15.420000076293945,1962.739990234375,16.762380381871687,19.73696709584611,-0.014944249788067738,156.85579560934147,390250.0,384141.6666666667,151560.91666666666,3954.1151879013983,4196.355789856559,4926.928096770542,25.165387668695505,11472.765526551351,12000.0,-4.436450839328532,8.141112618724566,-24.074074074074073,23.018939379592705,17.891403566325717
2016-04-06,400000.0,404000.0,394000.0,396500.0,387016.71875,92571,2066.659912109375,678.2100219726562,14.09000015258789,1971.3199462890625,16.535064358501387,19.53884634059071,-0.005031514903349641,125.59796364120257,391750.0,383916.6666666667,150690.48333333334,4779.284452816484,4322.337733697428,5077.369361479825,22.81778494297597,11367.56798894054,6500.0,-3.292682926829271,9.681881051175667,-31.48148148148148,22.374773236581746,18.489958572832535
2016-04-07,396000.0,400000.0,389500.0,393500.0,384088.46875,104180,2041.9100341796875,667.4600219726562,16.15999984741211,1973.8900146484373,16.45685000979145,19.61273413731834,-0.007594979578618463,59.10833651456646,392300.0,383591.6666666667,150829.93333333332,5286.767326092837,4325.419579498449,4898.058450793556,7.244328506473366,11305.598846873358,-11000.0,-4.7215496368038785,10.845070422535219,-42.592592592592595,21.440706939778092,18.37393560800191
2016-04-08,392500.0,404500.0,390500.0,404000.0,394337.3125,87735,2047.5999755859373,671.3099975585938,15.359999656677244,1972.050048828125,16.69421995886883,19.73850829154661,0.026333752707608456,109.5146557376237,393450.0,383566.6666666667,151052.4,5858.090873780723,4311.367809577446,5539.361202241154,31.33420712000497,11498.05607209669,5500.0,-0.36991368680641123,9.336941813261168,-3.7037037037037037,20.912681986157274,18.707166652013598
2016-04-11,400000.0,401000.0,395000.0,397000.0,387504.78125,116507,2041.989990234375,670.5999755859375,16.260000228881836,1970.3699951171875,16.26535163870409,19.86409527619969,-0.017478478703074504,71.66763223950322,394450.0,383425.0,151562.11666666667,5170.77210029854,4226.794597088734,5420.275196084811,23.586277274548078,11319.623495518355,500.0,-2.0961775585696674,7.008086253369261,-29.62962962962963,20.446563583049848,19.016595478595878
2016-04-12,399500.0,399500.0,396000.0,399000.0,389456.90625,64859,2061.719970703125,669.739990234375,14.850000381469727,1981.3199462890625,16.048539412278796,19.6005754979822,0.005025033123658336,66.6665668453767,395750.0,383208.3333333333,151222.96666666667,4488.068310326561,4221.091749113983,5424.7488357505645,26.78638213465531,10761.078960124187,5500.0,-3.1553398058252413,8.571428571428562,-22.641509433962263,20.017490961996366,19.30392224613657
2016-04-14,408500.0,408500.0,400000.0,406000.0,396289.53125,146188,2082.780029296875,679.280029296875,13.720000267028807,2015.9300537109373,17.381506811959774,20.266267423416103,0.017391863071776606,133.0912279869386,397550.0,383441.6666666667,149379.05,4130.49487322614,4454.889663021315,5924.837882944499,56.8093600975934,10671.001891543887,2000.0,3.571428571428581,7.5496688741721885,-8.928571428571429,20.168634249969728,20.430884096912614
2016-04-15,400000.0,402000.0,395000.0,401000.0,391409.09375,103935,2080.72998046875,673.489990234375,13.619999885559082,2014.7099609375,16.730677572601056,20.938117431449804,-0.012391795026385183,54.56266630453909,399000.0,383758.3333333333,146622.05,3806.3506811794477,4546.559003636145,5850.265622108476,33.24740101437511,10694.50175643361,4000.0,4.973821989528804,6.2251655629139035,-26.785714285714285,20.0609248380579,20.651402694942075
2016-04-18,405500.0,411500.0,402500.0,407000.0,397265.59375,119497,2094.340087890625,673.9600219726562,13.350000381469727,2009.0999755859373,16.694198510495625,21.2985769496998,0.014851770298344766,132.13042726398402,400700.0,384191.6666666667,146132.9,3731.92796860166,4795.009421191195,6203.802846557635,69.86861148159738,10680.608773831209,8000.0,6.824146981627299,7.387862796833766,-14.516129032258064,19.992860244226147,21.670419817166593
2016-04-19,409500.0,410000.0,403500.0,406500.0,396777.53125,67015,2100.800048828125,665.6099853515625,13.239999771118164,2011.3599853515625,16.402468999143274,22.149669615282253,-0.0012293099608750796,124.64932253784899,400900.0,384625.0,145558.2,3693.222124086824,4431.997112192685,6370.206052646798,69.40164098459117,10381.993861414694,500.0,6.83311432325886,9.42126514131898,-16.949152542372882,19.981679880276324,22.61665000208936
2016-04-20,404000.0,406000.0,397500.0,398500.0,388968.90625,114959,2102.39990234375,672.1500244140625,13.279999732971193,2005.8299560546875,16.51301215936072,22.47880283505983,-0.019876341029085094,33.65172194525404,400900.0,384858.3333333333,144194.18333333332,3680.4558820083357,4084.262096167451,5789.807355962868,42.27064945519376,10283.280014170787,-2500.0,3.6410923276983143,11.15760111576012,-44.067796610169495,19.46691723416074,22.54673223189588
2016-04-21,400000.0,406500.0,399500.0,406500.0,396777.53125,103496,2091.47998046875,667.6799926757812,13.949999809265135,2022.0999755859373,16.49565554306708,22.157824585369426,0.019876341029085073,81.94564645776637,401900.0,385216.6666666667,143955.68333333332,3464.288960774644,3797.3919170003937,5907.274959917471,58.97228870498029,10120.188584587158,-500.0,5.584415584415581,13.86554621848739,-17.24137931034483,19.54172127161849,22.53081881395018
2016-04-22,400000.0,408000.0,400000.0,408000.0,398241.65625,49295,2091.580078125,669.030029296875,13.220000267028807,2015.489990234375,16.114539731397095,21.831262378459947,0.003683248601423221,87.57522784586435,403350.0,385475.0,143366.81666666668,3500.675717871543,3653.513199525497,6051.646729854343,64.48662839338772,9968.746542830933,1500.0,3.9490445859872603,11.323328785811725,-15.909090909090908,19.957742165197367,22.668678463384047
2016-04-25,405000.0,415500.0,405000.0,413500.0,403610.125,85797,2087.7900390625,665.3200073242188,14.079999923706055,2014.550048828125,15.639927657949103,21.193327627244088,0.013390377349411405,157.0572714194838,404300.0,385716.6666666667,143144.35,3680.9321702868256,3706.430069444244,6534.540319065796,92.23857385594567,10006.693218343009,15000.0,3.6340852130325896,15.66433566433567,-7.6923076923076925,20.692124227817718,23.49284488930972
2016-04-26,416500.0,416500.0,403500.0,410000.0,400193.84375,87091,2091.699951171875,674.4199829101562,13.960000038146973,2019.6300048828125,15.218503556265256,20.67453399725896,-0.008500335786530469,111.77632821997474,405600.0,385991.6666666667,142988.21666666667,4025.7479820602543,3859.4850530735407,6559.205777062569,85.3897128431683,10220.500845604223,3500.0,4.193138500635318,11.716621253406,-24.074074074074073,21.244455198184347,23.998951823536157
2016-04-27,415000.0,416500.0,407000.0,414500.0,404586.21875,99254,2095.14990234375,681.260009765625,13.770000457763672,2015.4000244140625,14.639323684500775,20.328009527703408,0.010915823637075356,129.1671902702368,407150.0,386241.6666666667,142179.6,3959.2545391985973,3819.855210603467,6862.75614128157,96.60104276475157,10169.036499489635,6500.0,3.754693366708395,10.23936170212767,-7.407407407407407,21.421421935231308,24.468908262460705
2016-04-28,411500.0,415000.0,403500.0,404000.0,394337.3125,124680,2075.81005859375,662.6900024414062,15.220000267028807,2000.9300537109373,15.335801610496272,19.406748228410727,-0.025658196604824247,47.83755541862506,406950.0,386366.6666666667,143003.75,4023.981794177614,3744.135377476129,6184.765615911514,71.83385713072316,10264.105320954663,-9500.0,1.8915510718789497,3.457106274007682,-48.07692307692308,21.48827800544217,24.269389358870736
2016-04-29,405500.0,409000.0,401500.0,407500.0,397753.65625,66820,2065.300048828125,645.3400268554688,15.699999809265135,1994.1500244140625,15.499673272804557,18.416808305823025,0.008626193377481366,16.266551249466264,407600.0,386400.0,141652.6,4108.260703472219,3804.4682106718815,5862.2970776197035,64.4640690686455,10066.669226600758,-2500.0,0.4932182490752224,4.35339308578746,-41.86046511627907,21.37537668840497,23.734157898214058
2016-05-02,407000.0,414000.0,404000.0,411000.0,401169.9375,92585,2081.429931640625,650.27001953125,14.68000030517578,1978.1500244140625,15.61541054740334,17.67955762254605,0.008552262317131827,74.50211701192977,408000.0,386391.6666666667,141288.01666666666,3850.8274262822306,3765.879798284529,5822.0462618342135,81.18811881188124,10061.907138986417,-3500.0,-0.12150668286755595,4.314720812182737,-25.58139534883721,21.561250695475845,23.81857914481512
2016-05-03,414000.0,423000.0,412500.0,416000.0,406050.3125,156652,2063.3701171875,642.6199951171875,15.600000381469727,1986.4100341796875,15.30431049156203,17.90535656471044,0.01209195251313204,188.03863139740102,408950.0,386841.6666666667,140697.46666666667,3737.7128015088115,3881.730391784534,6123.023015713552,114.96778549925467,10200.34234334453,12000.0,6.940874035989708,7.078507078507079,-25.0,22.591311345572244,24.751738594231877
2016-05-04,411000.0,426000.0,411000.0,425500.0,415323.09375,163688,2051.1201171875,634.9000244140625,16.049999237060547,1976.7099609375,15.439007133347777,18.457856101903644,0.022579682145143064,186.3936373719819,411650.0,387283.3333333333,137940.36666666667,4618.735924998704,4288.995232098652,7046.887731536815,129.9043262391564,10543.175033105636,18000.0,6.641604010025071,11.679790026246728,-1.6129032258064515,23.256812060703655,25.862221426465236
2016-05-09,430500.0,438500.0,424000.0,431000.0,420691.5625,143163,2058.68994140625,636.5399780273438,14.56999969482422,1967.81005859375,15.321214980407758,18.762733285048853,0.012843178053150979,241.54819282548686,414100.0,387775.0,138287.5,5619.656841361776,4821.819317769698,8129.153389443469,173.15389715247784,10825.805387883805,20000.0,7.347447073474478,12.975098296199207,-18.29268292682927,24.69850172229144,27.72658362741629
2016-05-10,431000.0,432000.0,421000.0,430000.0,419715.46875,110427,2084.389892578125,644.2999877929688,13.630000114440918,1982.5,15.483983595088455,19.005394186597048,-0.002322908192372086,148.79996146888348,416300.0,388233.3333333333,138551.85,6425.97787955024,5267.1192915112315,8804.670319262717,155.23735086424549,10838.247860177818,14000.0,6.8322981366459645,10.824742268041243,-20.73170731707317,25.77631448555659,28.935978969023814
2016-05-11,430000.0,430500.0,419500.0,420500.0,410442.6875,107831,2064.4599609375,642.2899780273438,14.6899995803833,1980.0999755859373,15.712989300908031,19.02241819623729,-0.022340723520041607,88.62170759897555,417000.0,388683.3333333333,138604.86666666667,6860.776533389263,5355.801979835748,8475.748593972821,135.45727278383592,10849.801584450832,-5000.0,6.861499364675994,7.133757961783438,-43.90243902439025,26.172504080880927,29.798275929865977
2016-05-12,420500.0,427000.0,420000.0,425500.0,415323.09375,63169,2064.110107421875,630.77001953125,14.40999984741211,1977.489990234375,15.372772291691387,19.038226205188945,0.011820453659262785,78.45149917410387,418550.0,389591.6666666667,134030.43333333332,6727.694423397993,5232.703612453404,8520.317058842862,136.86466625842047,10574.81575699006,-5500.0,14.690026954177892,9.948320413436695,-33.333333333333336,26.564899532299084,30.598980250647987
2016-05-13,426500.0,430000.0,423500.0,425500.0,415323.09375,86620,2046.6099853515625,633.260009765625,15.039999961853027,1966.989990234375,15.537569388043789,19.320592928902137,0.0,83.36755739677453,419650.0,390633.3333333333,130976.5,5981.229233831945,5299.982579415328,8458.137741475017,144.0198395083717,10283.757488633626,-4500.0,17.217630853994482,10.23316062176165,-33.76623376623377,27.122072592468584,31.575466721553124
